Cluster,Direction,Target,Source,Value
2,RNA -> Protein,CD117.KIT,Tfap2b,0.134617673
2,RNA -> Protein,CD117.KIT,Vcan,0.134229255
2,RNA -> Protein,CD117.KIT,Zeb2,0.444005064
2,RNA -> Protein,CD201.EPCR,Aagab,0.599279207
2,RNA -> Protein,CD201.EPCR,Celsr2,0.207063567
2,RNA -> Protein,CD201.EPCR,Chd3,0.110116808
2,RNA -> Protein,CD201.EPCR,Dcx,0.511595745
2,RNA -> Protein,CD201.EPCR,Elavl2,0.395572492
2,RNA -> Protein,CD201.EPCR,Fabp7,0.164576538
2,RNA -> Protein,CD201.EPCR,Fzd2,1
2,RNA -> Protein,CD201.EPCR,Gli3,0.314222166
2,RNA -> Protein,CD201.EPCR,Hapln1,0.142921951
2,RNA -> Protein,CD201.EPCR,Hmga1-rs1,0.165990003
2,RNA -> Protein,CD201.EPCR,Hspa4l,0.538193177
2,RNA -> Protein,CD201.EPCR,Id2,0.450013449
2,RNA -> Protein,CD201.EPCR,Mfap2,0.617360324
2,RNA -> Protein,CD201.EPCR,Pak3,0.391184349
0,RNA -> Niche,Rest,Six2,0.290074296
2,RNA -> Protein,CD201.EPCR,Tbx1,0.2874512
2,RNA -> Protein,CD201.EPCR,Tcf7l2,0.22859122
2,RNA -> Protein,CD201.EPCR,Tfap2b,0.161915037
2,RNA -> Protein,CD201.EPCR,Vcan,0.266773835
2,RNA -> Protein,CD201.EPCR,Zeb2,0.433327788
2,RNA -> Protein,CD304.NPR1,Aagab,0.483718929
2,RNA -> Protein,CD304.NPR1,Celsr2,0.250037082
2,RNA -> Protein,CD304.NPR1,Chd3,0.079960027
2,RNA -> Protein,CD304.NPR1,Dcx,0.45901165
2,RNA -> Protein,CD304.NPR1,Elavl2,0.481033415
2,RNA -> Protein,CD304.NPR1,Fabp7,0.127200908
2,RNA -> Protein,CD304.NPR1,Fzd2,1
2,RNA -> Protein,CD304.NPR1,Gli3,0.428986599
2,RNA -> Protein,CD304.NPR1,Hapln1,0.136950395
2,RNA -> Protein,CD304.NPR1,Hmga1-rs1,0.083606946
2,RNA -> Protein,CD304.NPR1,Hspa4l,0.48213119
2,RNA -> Protein,CD304.NPR1,Id2,0.594346794
2,RNA -> Protein,CD304.NPR1,Mfap2,0.556610961
2,RNA -> Protein,CD304.NPR1,Pak3,0.292475314
10,RNA -> Niche,Rest,Six2,0.290074296
2,RNA -> Protein,CD304.NPR1,Tbx1,0.285471158
2,RNA -> Protein,CD304.NPR1,Tcf7l2,0.317327924
2,RNA -> Protein,CD304.NPR1,Tfap2b,0.162283863
2,RNA -> Protein,CD304.NPR1,Vcan,0.095003184
2,RNA -> Protein,CD304.NPR1,Zeb2,0.456036006
2,RNA -> Protein,CD309.KDR,Aagab,0.515640586
2,RNA -> Protein,CD309.KDR,Celsr2,0.221800264
2,RNA -> Protein,CD309.KDR,Chd3,0.076674657
2,RNA -> Protein,CD309.KDR,Dcx,0.426179695
2,RNA -> Protein,CD309.KDR,Elavl2,0.45877287
2,RNA -> Protein,CD309.KDR,Fabp7,0.094475374
2,RNA -> Protein,CD309.KDR,Fzd2,1
2,RNA -> Protein,CD309.KDR,Gli3,0.459420949
2,RNA -> Protein,CD309.KDR,Hapln1,0.200297282
2,RNA -> Protein,CD309.KDR,Hmga1-rs1,0.080310456
2,RNA -> Protein,CD309.KDR,Hspa4l,0.491516077
2,RNA -> Protein,CD309.KDR,Id2,0.573085735
2,RNA -> Protein,CD309.KDR,Mfap2,0.486552855
2,RNA -> Protein,CD309.KDR,Pak3,0.268150008
0,RNA -> Niche,Cd2bp2,Six2,0.27821192
2,RNA -> Protein,CD309.KDR,Tbx1,0.267953145
2,RNA -> Protein,CD309.KDR,Tcf7l2,0.323382384
2,RNA -> Protein,CD309.KDR,Tfap2b,0.166687776
2,RNA -> Protein,CD309.KDR,Vcan,0.077758186
2,RNA -> Protein,CD309.KDR,Zeb2,0.473465878
2,RNA -> Protein,CD326.Ep.CAM,Aagab,0.526291863
2,RNA -> Protein,CD326.Ep.CAM,Celsr2,0.175156996
2,RNA -> Protein,CD326.Ep.CAM,Chd3,0.065154756
2,RNA -> Protein,CD326.Ep.CAM,Dcx,0.421827716
2,RNA -> Protein,CD326.Ep.CAM,Elavl2,0.467485189
2,RNA -> Protein,CD326.Ep.CAM,Fabp7,0.087875492
2,RNA -> Protein,CD326.Ep.CAM,Fzd2,1
2,RNA -> Protein,CD326.Ep.CAM,Gli3,0.381267619
2,RNA -> Protein,CD326.Ep.CAM,Hapln1,0.101622108
2,RNA -> Protein,CD326.Ep.CAM,Hmga1-rs1,0.102536229
2,RNA -> Protein,CD326.Ep.CAM,Hspa4l,0.45724917
2,RNA -> Protein,CD326.Ep.CAM,Id2,0.579271061
2,RNA -> Protein,CD326.Ep.CAM,Mfap2,0.494128905
2,RNA -> Protein,CD326.Ep.CAM,Pak3,0.217046896
0,RNA -> Niche,Adgrl2,Six2,0.27294317
2,RNA -> Protein,CD326.Ep.CAM,Tbx1,0.284465093
2,RNA -> Protein,CD326.Ep.CAM,Tcf7l2,0.222877083
2,RNA -> Protein,CD326.Ep.CAM,Tfap2b,0.187905588
2,RNA -> Protein,CD326.Ep.CAM,Vcan,0.095122806
2,RNA -> Protein,CD326.Ep.CAM,Zeb2,0.35797071
2,RNA -> Protein,CD41.ITGA2B,Aagab,0.594094926
2,RNA -> Protein,CD41.ITGA2B,Celsr2,0.15363169
2,RNA -> Protein,CD41.ITGA2B,Chd3,0.073855832
2,RNA -> Protein,CD41.ITGA2B,Dcx,0.331671227
2,RNA -> Protein,CD41.ITGA2B,Elavl2,0.403753918
2,RNA -> Protein,CD41.ITGA2B,Fabp7,0.090343871
2,RNA -> Protein,CD41.ITGA2B,Fzd2,0.943042981
2,RNA -> Protein,CD41.ITGA2B,Gli3,0.456608141
2,RNA -> Protein,CD41.ITGA2B,Hapln1,0.205491271
2,RNA -> Protein,CD41.ITGA2B,Hmga1-rs1,0.084074924
2,RNA -> Protein,CD41.ITGA2B,Hspa4l,0.567388739
2,RNA -> Protein,CD41.ITGA2B,Id2,0.456043643
2,RNA -> Protein,CD41.ITGA2B,Mfap2,0.367575261
2,RNA -> Protein,CD41.ITGA2B,Pak3,0.282735825
2,RNA -> Niche,Adgrl2,Six2,0.27294317
2,RNA -> Protein,CD41.ITGA2B,Tbx1,0.200405011
2,RNA -> Protein,CD41.ITGA2B,Tcf7l2,0.282544903
2,RNA -> Protein,CD41.ITGA2B,Tfap2b,0.145626411
2,RNA -> Protein,CD41.ITGA2B,Vcan,0.131623083
2,RNA -> Protein,CD41.ITGA2B,Zeb2,0.403169485
2,RNA -> Protein,CD45.PTPRC,Aagab,0.451951998
2,RNA -> Protein,CD45.PTPRC,Celsr2,0.228006513
2,RNA -> Protein,CD45.PTPRC,Chd3,0.097515877
2,RNA -> Protein,CD45.PTPRC,Dcx,0.449731904
2,RNA -> Protein,CD45.PTPRC,Elavl2,0.359000092
2,RNA -> Protein,CD45.PTPRC,Fabp7,0.087400515
2,RNA -> Protein,CD45.PTPRC,Fzd2,0.94527677
2,RNA -> Protein,CD45.PTPRC,Gli3,0.453661931
2,RNA -> Protein,CD45.PTPRC,Hapln1,0.249118075
2,RNA -> Protein,CD45.PTPRC,Hmga1-rs1,0.070066053
2,RNA -> Protein,CD45.PTPRC,Hspa4l,0.424650455
2,RNA -> Protein,CD45.PTPRC,Id2,0.532413496
2,RNA -> Protein,CD45.PTPRC,Mfap2,0.432942524
2,RNA -> Protein,CD45.PTPRC,Pak3,0.313401937
2,RNA -> Niche,Tril,Six2,0.259421146
2,RNA -> Protein,CD45.PTPRC,Tbx1,0.220713243
2,RNA -> Protein,CD45.PTPRC,Tcf7l2,0.326599418
2,RNA -> Protein,CD45.PTPRC,Tfap2b,0.146213413
2,RNA -> Protein,CD45.PTPRC,Vcan,0.10452812
2,RNA -> Protein,CD45.PTPRC,Zeb2,0.490919312
2,RNA -> Protein,CD49d.ITGA4,Aagab,0.527062494
2,RNA -> Protein,CD49d.ITGA4,Celsr2,0.21727374
2,RNA -> Protein,CD49d.ITGA4,Chd3,0.124721952
2,RNA -> Protein,CD49d.ITGA4,Dcx,0.496302515
2,RNA -> Protein,CD49d.ITGA4,Elavl2,0.351386366
2,RNA -> Protein,CD49d.ITGA4,Fabp7,0.108951816
2,RNA -> Protein,CD49d.ITGA4,Fzd2,1
2,RNA -> Protein,CD49d.ITGA4,Gli3,0.409455871
2,RNA -> Protein,CD49d.ITGA4,Hapln1,0.183589188
2,RNA -> Protein,CD49d.ITGA4,Hmga1-rs1,0.098037836
2,RNA -> Protein,CD49d.ITGA4,Hspa4l,0.468070447
2,RNA -> Protein,CD49d.ITGA4,Id2,0.571526548
2,RNA -> Protein,CD49d.ITGA4,Mfap2,0.504577888
2,RNA -> Protein,CD49d.ITGA4,Pak3,0.361135582
0,RNA -> Niche,Gldc,Six2,0.256087975
2,RNA -> Protein,CD49d.ITGA4,Tbx1,0.23628801
2,RNA -> Protein,CD49d.ITGA4,Tcf7l2,0.248542956
2,RNA -> Protein,CD49d.ITGA4,Tfap2b,0.154956212
2,RNA -> Protein,CD49d.ITGA4,Vcan,0.172321308
2,RNA -> Protein,CD49d.ITGA4,Zeb2,0.512943276
2,RNA -> Protein,CD55,Aagab,0.577546299
2,RNA -> Protein,CD55,Celsr2,0.142418877
2,RNA -> Protein,CD55,Chd3,0.125606365
2,RNA -> Protein,CD55,Dcx,0.362400053
2,RNA -> Protein,CD55,Elavl2,0.324935362
2,RNA -> Protein,CD55,Fabp7,0.142550325
2,RNA -> Protein,CD55,Fzd2,0.879424316
2,RNA -> Protein,CD55,Gli3,0.423048057
2,RNA -> Protein,CD55,Hapln1,0.207301723
2,RNA -> Protein,CD55,Hmga1-rs1,0.088729169
2,RNA -> Protein,CD55,Hspa4l,0.438406868
2,RNA -> Protein,CD55,Id2,0.469494757
2,RNA -> Protein,CD55,Mfap2,0.418581097
2,RNA -> Protein,CD55,Pak3,0.268636219
2,RNA -> Niche,Gldc,Six2,0.256087975
2,RNA -> Protein,CD55,Tbx1,0.158280392
2,RNA -> Protein,CD55,Tcf7l2,0.144516393
2,RNA -> Protein,CD55,Tfap2b,0.161254457
2,RNA -> Protein,CD55,Vcan,0.208362413
2,RNA -> Protein,CD55,Zeb2,0.463050829
2,RNA -> Protein,CD63,Aagab,0.42572013
2,RNA -> Protein,CD63,Celsr2,0.166471623
2,RNA -> Protein,CD63,Chd3,0.117293932
2,RNA -> Protein,CD63,Dcx,0.474559756
2,RNA -> Protein,CD63,Elavl2,0.326353744
2,RNA -> Protein,CD63,Fabp7,0.064897437
2,RNA -> Protein,CD63,Fzd2,0.922705406
2,RNA -> Protein,CD63,Gli3,0.384180058
2,RNA -> Protein,CD63,Hapln1,0.223646726
2,RNA -> Protein,CD63,Hmga1-rs1,0.086553105
2,RNA -> Protein,CD63,Hspa4l,0.380495653
2,RNA -> Protein,CD63,Id2,0.505784031
2,RNA -> Protein,CD63,Mfap2,0.402300589
2,RNA -> Protein,CD63,Pak3,0.254567788
10,RNA -> Niche,Gldc,Six2,0.256087975
2,RNA -> Protein,CD63,Tbx1,0.20304539
2,RNA -> Protein,CD63,Tcf7l2,0.271965175
2,RNA -> Protein,CD63,Tfap2b,0.126953808
2,RNA -> Protein,CD63,Vcan,0.096873411
2,RNA -> Protein,CD63,Zeb2,0.494669133
2,RNA -> Protein,ErythroidCells.LY76,Aagab,0.498536955
2,RNA -> Protein,ErythroidCells.LY76,Celsr2,0.132329201
2,RNA -> Protein,ErythroidCells.LY76,Chd3,0.068814852
2,RNA -> Protein,ErythroidCells.LY76,Dcx,0.378328351
2,RNA -> Protein,ErythroidCells.LY76,Elavl2,0.397056217
2,RNA -> Protein,ErythroidCells.LY76,Fabp7,0.076330123
2,RNA -> Protein,ErythroidCells.LY76,Fzd2,0.951209724
2,RNA -> Protein,ErythroidCells.LY76,Gli3,0.542299854
2,RNA -> Protein,ErythroidCells.LY76,Hapln1,0.164193743
2,RNA -> Protein,ErythroidCells.LY76,Hmga1-rs1,0.098989625
2,RNA -> Protein,ErythroidCells.LY76,Hspa4l,0.468401529
2,RNA -> Protein,ErythroidCells.LY76,Id2,0.485777928
2,RNA -> Protein,ErythroidCells.LY76,Mfap2,0.363955982
2,RNA -> Protein,ErythroidCells.LY76,Pak3,0.256388428
0,RNA -> Niche,Tenm3,Six2,0.252556629
2,RNA -> Protein,ErythroidCells.LY76,Tbx1,0.186871229
2,RNA -> Protein,ErythroidCells.LY76,Tcf7l2,0.389591583
2,RNA -> Protein,ErythroidCells.LY76,Tfap2b,0.147235096
2,RNA -> Protein,ErythroidCells.LY76,Vcan,0.093156765
2,RNA -> Protein,ErythroidCells.LY76,Zeb2,0.44437704
2,RNA -> Protein,FCER1A,Aagab,0.47663693
2,RNA -> Protein,FCER1A,Celsr2,0.183095
2,RNA -> Protein,FCER1A,Chd3,0.091837286
2,RNA -> Protein,FCER1A,Dcx,0.459615795
2,RNA -> Protein,FCER1A,Elavl2,0.405592557
2,RNA -> Protein,FCER1A,Fabp7,0.079575344
2,RNA -> Protein,FCER1A,Fzd2,1
2,RNA -> Protein,FCER1A,Gli3,0.456114263
2,RNA -> Protein,FCER1A,Hapln1,0.174293847
2,RNA -> Protein,FCER1A,Hmga1-rs1,0.076561269
2,RNA -> Protein,FCER1A,Hspa4l,0.426989188
2,RNA -> Protein,FCER1A,Id2,0.563635278
2,RNA -> Protein,FCER1A,Mfap2,0.494956421
2,RNA -> Protein,FCER1A,Pak3,0.269882276
2,RNA -> Niche,Tenm3,Six2,0.252556629
2,RNA -> Protein,FCER1A,Tbx1,0.267872903
2,RNA -> Protein,FCER1A,Tcf7l2,0.311358386
2,RNA -> Protein,FCER1A,Tfap2b,0.138578904
2,RNA -> Protein,FCER1A,Vcan,0.105616445
2,RNA -> Protein,FCER1A,Zeb2,0.48414368
2,RNA -> Protein,Folate.Receptor,Aagab,0.583761161
2,RNA -> Protein,Folate.Receptor,Celsr2,0.182974928
2,RNA -> Protein,Folate.Receptor,Chd3,0.108153244
2,RNA -> Protein,Folate.Receptor,Dcx,0.471325272
2,RNA -> Protein,Folate.Receptor,Elavl2,0.327793627
2,RNA -> Protein,Folate.Receptor,Fabp7,0.10701985
2,RNA -> Protein,Folate.Receptor,Fzd2,1
2,RNA -> Protein,Folate.Receptor,Gli3,0.425897904
2,RNA -> Protein,Folate.Receptor,Hapln1,0.187967258
2,RNA -> Protein,Folate.Receptor,Hmga1-rs1,0.086143865
2,RNA -> Protein,Folate.Receptor,Hspa4l,0.481066821
2,RNA -> Protein,Folate.Receptor,Id2,0.525603346
2,RNA -> Protein,Folate.Receptor,Mfap2,0.446511868
2,RNA -> Protein,Folate.Receptor,Pak3,0.335923837
10,RNA -> Niche,Tenm3,Six2,0.252556629
2,RNA -> Protein,Folate.Receptor,Tbx1,0.211015678
2,RNA -> Protein,Folate.Receptor,Tcf7l2,0.217916693
2,RNA -> Protein,Folate.Receptor,Tfap2b,0.179785527
2,RNA -> Protein,Folate.Receptor,Vcan,0.186161599
2,RNA -> Protein,Folate.Receptor,Zeb2,0.489144188
2,RNA -> Protein,Ly.6A.E,Aagab,0.550155769
2,RNA -> Protein,Ly.6A.E,Celsr2,0.224794079
2,RNA -> Protein,Ly.6A.E,Chd3,0.098669771
2,RNA -> Protein,Ly.6A.E,Dcx,0.458357632
2,RNA -> Protein,Ly.6A.E,Elavl2,0.389719788
2,RNA -> Protein,Ly.6A.E,Fabp7,0.124419759
2,RNA -> Protein,Ly.6A.E,Fzd2,1
2,RNA -> Protein,Ly.6A.E,Gli3,0.4390859
2,RNA -> Protein,Ly.6A.E,Hapln1,0.206693116
2,RNA -> Protein,Ly.6A.E,Hmga1-rs1,0.090545198
2,RNA -> Protein,Ly.6A.E,Hspa4l,0.498115415
2,RNA -> Protein,Ly.6A.E,Id2,0.526750297
2,RNA -> Protein,Ly.6A.E,Mfap2,0.495704514
2,RNA -> Protein,Ly.6A.E,Pak3,0.336429378
0,RNA -> Niche,Zeb2,Six2,0.247449777
2,RNA -> Protein,Ly.6A.E,Tbx1,0.220609331
2,RNA -> Protein,Ly.6A.E,Tcf7l2,0.269492439
2,RNA -> Protein,Ly.6A.E,Tfap2b,0.16201122
2,RNA -> Protein,Ly.6A.E,Vcan,0.174175775
2,RNA -> Protein,Ly.6A.E,Zeb2,0.497257556
2,RNA -> Protein,MAdCAM.1,Aagab,0.476052603
2,RNA -> Protein,MAdCAM.1,Celsr2,0.304083632
2,RNA -> Protein,MAdCAM.1,Chd3,0.07060607
2,RNA -> Protein,MAdCAM.1,Dcx,0.299897081
2,RNA -> Protein,MAdCAM.1,Elavl2,0.433951336
2,RNA -> Protein,MAdCAM.1,Fabp7,0.15407611
2,RNA -> Protein,MAdCAM.1,Fzd2,0.841046354
2,RNA -> Protein,MAdCAM.1,Gli3,0.517065471
2,RNA -> Protein,MAdCAM.1,Hapln1,0.306072873
2,RNA -> Protein,MAdCAM.1,Hmga1-rs1,0.08050941
2,RNA -> Protein,MAdCAM.1,Hspa4l,0.508722491
2,RNA -> Protein,MAdCAM.1,Id2,0.468414097
2,RNA -> Protein,MAdCAM.1,Mfap2,0.356223493
2,RNA -> Protein,MAdCAM.1,Pak3,0.293111771
2,RNA -> Niche,Zeb2,Six2,0.247449777
2,RNA -> Protein,MAdCAM.1,Tbx1,0.182243473
2,RNA -> Protein,MAdCAM.1,Tcf7l2,0.33318931
2,RNA -> Protein,MAdCAM.1,Tfap2b,0.158417004
2,RNA -> Protein,MAdCAM.1,Vcan,0.129974012
2,RNA -> Protein,MAdCAM.1,Zeb2,0.43503287
2,RNA -> Protein,NK.1.1.KLRB1,Aagab,0.456697128
2,RNA -> Protein,NK.1.1.KLRB1,Celsr2,0.196759125
2,RNA -> Protein,NK.1.1.KLRB1,Chd3,0.16393232
2,RNA -> Protein,NK.1.1.KLRB1,Dcx,0.367293198
2,RNA -> Protein,NK.1.1.KLRB1,Elavl2,0.397841916
2,RNA -> Protein,NK.1.1.KLRB1,Fabp7,0.111073332
2,RNA -> Protein,NK.1.1.KLRB1,Fzd2,0.939596072
2,RNA -> Protein,NK.1.1.KLRB1,Gli3,0.278506955
2,RNA -> Protein,NK.1.1.KLRB1,Hapln1,0.121580087
2,RNA -> Protein,NK.1.1.KLRB1,Hmga1-rs1,0.156825058
2,RNA -> Protein,NK.1.1.KLRB1,Hspa4l,0.4349276
2,RNA -> Protein,NK.1.1.KLRB1,Id2,0.63127299
2,RNA -> Protein,NK.1.1.KLRB1,Mfap2,0.582293762
2,RNA -> Protein,NK.1.1.KLRB1,Pak3,0.343288371
10,RNA -> Niche,Zeb2,Six2,0.247449777
2,RNA -> Protein,NK.1.1.KLRB1,Tbx1,0.31441326
2,RNA -> Protein,NK.1.1.KLRB1,Tcf7l2,0.164189515
2,RNA -> Protein,NK.1.1.KLRB1,Tfap2b,0.163627876
2,RNA -> Protein,NK.1.1.KLRB1,Vcan,0.153091389
2,RNA -> Protein,NK.1.1.KLRB1,Zeb2,0.353160653
2,RNA -> Protein,Notch1,Aagab,0.515859669
2,RNA -> Protein,Notch1,Celsr2,0.26754377
2,RNA -> Protein,Notch1,Chd3,0.102835799
2,RNA -> Protein,Notch1,Dcx,0.5124896
2,RNA -> Protein,Notch1,Elavl2,0.428328781
2,RNA -> Protein,Notch1,Fabp7,0.136560972
2,RNA -> Protein,Notch1,Fzd2,1
2,RNA -> Protein,Notch1,Gli3,0.444429871
2,RNA -> Protein,Notch1,Hapln1,0.197872918
2,RNA -> Protein,Notch1,Hmga1-rs1,0.096961501
2,RNA -> Protein,Notch1,Hspa4l,0.470723439
2,RNA -> Protein,Notch1,Id2,0.591487634
2,RNA -> Protein,Notch1,Mfap2,0.549381361
2,RNA -> Protein,Notch1,Pak3,0.339883649
0,RNA -> Niche,Dnajc3,Six2,0.23601809
2,RNA -> Protein,Notch1,Tbx1,0.25948154
2,RNA -> Protein,Notch1,Tcf7l2,0.294461886
2,RNA -> Protein,Notch1,Tfap2b,0.169207231
2,RNA -> Protein,Notch1,Vcan,0.147941347
2,RNA -> Protein,Notch1,Zeb2,0.523721009
2,RNA -> Protein,P2RY12,Aagab,0.500153834
2,RNA -> Protein,P2RY12,Celsr2,0.205358982
2,RNA -> Protein,P2RY12,Chd3,0.129341598
2,RNA -> Protein,P2RY12,Dcx,0.509262241
2,RNA -> Protein,P2RY12,Elavl2,0.372443722
2,RNA -> Protein,P2RY12,Fabp7,0.113476107
2,RNA -> Protein,P2RY12,Fzd2,1
2,RNA -> Protein,P2RY12,Gli3,0.441634709
2,RNA -> Protein,P2RY12,Hapln1,0.179476652
2,RNA -> Protein,P2RY12,Hmga1-rs1,0.08482439
2,RNA -> Protein,P2RY12,Hspa4l,0.440877447
2,RNA -> Protein,P2RY12,Id2,0.572120026
2,RNA -> Protein,P2RY12,Mfap2,0.521284274
2,RNA -> Protein,P2RY12,Pak3,0.366932111
2,RNA -> Niche,Dnajc3,Six2,0.23601809
2,RNA -> Protein,P2RY12,Tbx1,0.240791235
2,RNA -> Protein,P2RY12,Tcf7l2,0.25935921
2,RNA -> Protein,P2RY12,Tfap2b,0.147340992
2,RNA -> Protein,P2RY12,Vcan,0.123101553
2,RNA -> Protein,P2RY12,Zeb2,0.524474081
2,RNA -> Protein,PanendothelialCellAntigen,Aagab,0.506825485
2,RNA -> Protein,PanendothelialCellAntigen,Celsr2,0.23428051
2,RNA -> Protein,PanendothelialCellAntigen,Chd3,0.079198013
2,RNA -> Protein,PanendothelialCellAntigen,Dcx,0.409167478
2,RNA -> Protein,PanendothelialCellAntigen,Elavl2,0.518349929
2,RNA -> Protein,PanendothelialCellAntigen,Fabp7,0.098090856
2,RNA -> Protein,PanendothelialCellAntigen,Fzd2,0.964890071
2,RNA -> Protein,PanendothelialCellAntigen,Gli3,0.414139855
2,RNA -> Protein,PanendothelialCellAntigen,Hapln1,0.187695125
2,RNA -> Protein,PanendothelialCellAntigen,Hmga1-rs1,0.096617943
2,RNA -> Protein,PanendothelialCellAntigen,Hspa4l,0.538352697
2,RNA -> Protein,PanendothelialCellAntigen,Id2,0.571699779
2,RNA -> Protein,PanendothelialCellAntigen,Mfap2,0.461735075
2,RNA -> Protein,PanendothelialCellAntigen,Pak3,0.22685991
10,RNA -> Niche,Dnajc3,Six2,0.23601809
2,RNA -> Protein,PanendothelialCellAntigen,Tbx1,0.284878316
2,RNA -> Protein,PanendothelialCellAntigen,Tcf7l2,0.316317376
2,RNA -> Protein,PanendothelialCellAntigen,Tfap2b,0.1693054
2,RNA -> Protein,PanendothelialCellAntigen,Vcan,0.078167121
2,RNA -> Protein,PanendothelialCellAntigen,Zeb2,0.453576154
3,RNA -> Protein,CD102.ICAM2,Acta2,0.494568764
3,RNA -> Protein,CD102.ICAM2,Actc1,0.158172167
3,RNA -> Protein,CD102.ICAM2,Adamts18,0.356195941
3,RNA -> Protein,CD102.ICAM2,Aldh1a3,0.053496223
3,RNA -> Protein,CD102.ICAM2,Alx3,0.076603041
3,RNA -> Protein,CD102.ICAM2,Ccnt2,0.078307491
3,RNA -> Protein,CD102.ICAM2,Col9a1,0.318962682
3,RNA -> Protein,CD102.ICAM2,Dlk1,0.609158711
3,RNA -> Protein,CD102.ICAM2,Frem2,0.194384664
3,RNA -> Protein,CD102.ICAM2,Fzd4,0.521000761
3,RNA -> Protein,CD102.ICAM2,Igfbp5,0.438616203
3,RNA -> Protein,CD102.ICAM2,Itm2a,0.177686939
3,RNA -> Protein,CD102.ICAM2,Limd2,0.698769624
3,RNA -> Protein,CD102.ICAM2,Mif,0.642937349
3,RNA -> Protein,CD102.ICAM2,Pdgfa,0.211172489
3,RNA -> Protein,CD102.ICAM2,Plod2,0.141504606
3,RNA -> Protein,CD102.ICAM2,Ptch1,0.097202374
3,RNA -> Protein,CD102.ICAM2,Sfrp1,0.17571166
3,RNA -> Protein,CD102.ICAM2,Tgfbi,0.304135
3,RNA -> Protein,CD102.ICAM2,Tnni1,0.05333175
3,RNA -> Protein,CD117.KIT,Acta2,0.417422248
3,RNA -> Protein,CD117.KIT,Actc1,0.114147795
3,RNA -> Protein,CD117.KIT,Adamts18,0.259201367
3,RNA -> Protein,CD117.KIT,Aldh1a3,0.057515863
3,RNA -> Protein,CD117.KIT,Alx3,0.062918475
3,RNA -> Protein,CD117.KIT,Ccnt2,0.087755559
3,RNA -> Protein,CD117.KIT,Col9a1,0.341922274
3,RNA -> Protein,CD117.KIT,Dlk1,0.323616515
3,RNA -> Protein,CD117.KIT,Frem2,0.093711129
3,RNA -> Protein,CD117.KIT,Fzd4,0.407432795
3,RNA -> Protein,CD117.KIT,Igfbp5,0.249050084
3,RNA -> Protein,CD117.KIT,Itm2a,0.112391536
3,RNA -> Protein,CD117.KIT,Limd2,0.632627838
3,RNA -> Protein,CD117.KIT,Mif,0.464869358
3,RNA -> Protein,CD117.KIT,Pdgfa,0.148610224
3,RNA -> Protein,CD117.KIT,Plod2,0.153633099
3,RNA -> Protein,CD117.KIT,Ptch1,0.070156972
3,RNA -> Protein,CD117.KIT,Sfrp1,0.144834463
3,RNA -> Protein,CD117.KIT,Tgfbi,0.219874319
3,RNA -> Protein,CD117.KIT,Tnni1,0.053123572
3,RNA -> Protein,CD201.EPCR,Acta2,0.433431907
3,RNA -> Protein,CD201.EPCR,Actc1,0.154291841
3,RNA -> Protein,CD201.EPCR,Adamts18,0.16958703
3,RNA -> Protein,CD201.EPCR,Aldh1a3,0.108103282
3,RNA -> Protein,CD201.EPCR,Alx3,0.079242973
3,RNA -> Protein,CD201.EPCR,Ccnt2,0.125440439
3,RNA -> Protein,CD201.EPCR,Col9a1,0.146042609
3,RNA -> Protein,CD201.EPCR,Dlk1,0.498680167
3,RNA -> Protein,CD201.EPCR,Frem2,0.183168043
3,RNA -> Protein,CD201.EPCR,Fzd4,0.509061989
3,RNA -> Protein,CD201.EPCR,Igfbp5,0.297381968
3,RNA -> Protein,CD201.EPCR,Itm2a,0.136057291
3,RNA -> Protein,CD201.EPCR,Limd2,0.527395345
3,RNA -> Protein,CD201.EPCR,Mif,0.425281969
3,RNA -> Protein,CD201.EPCR,Pdgfa,0.244720034
3,RNA -> Protein,CD201.EPCR,Plod2,0.163637151
3,RNA -> Protein,CD201.EPCR,Ptch1,0.125540352
3,RNA -> Protein,CD201.EPCR,Sfrp1,0.089822706
3,RNA -> Protein,CD201.EPCR,Tgfbi,0.213733443
3,RNA -> Protein,CD201.EPCR,Tnni1,0.058294375
3,RNA -> Protein,CD304.NPR1,Acta2,0.417654313
3,RNA -> Protein,CD304.NPR1,Actc1,0.124159093
3,RNA -> Protein,CD304.NPR1,Adamts18,0.247447047
3,RNA -> Protein,CD304.NPR1,Aldh1a3,0.054127535
3,RNA -> Protein,CD304.NPR1,Alx3,0.064701032
3,RNA -> Protein,CD304.NPR1,Ccnt2,0.082245341
3,RNA -> Protein,CD304.NPR1,Col9a1,0.222232477
3,RNA -> Protein,CD304.NPR1,Dlk1,0.46667401
3,RNA -> Protein,CD304.NPR1,Frem2,0.146125006
3,RNA -> Protein,CD304.NPR1,Fzd4,0.46960673
3,RNA -> Protein,CD304.NPR1,Igfbp5,0.323965761
3,RNA -> Protein,CD304.NPR1,Itm2a,0.129695513
3,RNA -> Protein,CD304.NPR1,Limd2,0.626837233
3,RNA -> Protein,CD304.NPR1,Mif,0.499189011
3,RNA -> Protein,CD304.NPR1,Pdgfa,0.206407195
3,RNA -> Protein,CD304.NPR1,Plod2,0.120040002
3,RNA -> Protein,CD304.NPR1,Ptch1,0.068486716
3,RNA -> Protein,CD304.NPR1,Sfrp1,0.194337745
3,RNA -> Protein,CD304.NPR1,Tgfbi,0.231543797
